917500000,4.87655
920000000,5.26284
922500000,4.9757
925000000,6.423
927500000,4.95084
930000000,5.38271
932500000,5.18855
935000000,5.01976
937500000,5.04144
940000000,5.04445
942500000,5.50152
945000000,5.11151
947500000,5.53791
950000000,5.21846
952500000,5.25999
955000000,5.23224
957500000,5.21485
960000000,5.23688
962500000,5.2487
965000000,5.27444
967500000,5.32141
970000000,5.27354
972500000,5.3089
975000000,5.3148
977500000,5.32571
980000000,5.47889
982500000,5.68722
985000000,6.68012
987500000,5.48966
990000000,5.64107
992500000,5.72342
995000000,5.59079
997500000,5.61579
